Date,AAPL,MSFT,SPY
2019-02-13,-0.004127260426618719,-0.0007843488073440409,0.0032685147732567617
2019-02-14,0.003616560769221224,0.0008835896152456227,-0.002235409073455562
2019-02-15,-0.0021678766488302846,0.012024272039215874,0.010829363210002446
2019-02-19,0.0028984145061986995,-0.0004707497757703501,0.0017075828752679061
2019-02-20,0.006497552507956707,-0.004887292467612462,0.0021284066988212446
2019-02-21,-0.005730939678232719,0.020769756009910434,-0.003684969392736893
2019-02-22,0.01112275371829701,0.014140710458649388,0.0061841205080343945
2019-02-25,0.0072288254534732576,0.0054682296201959005,0.0013221798551237812
2019-02-26,0.0005916685104341795,0.006915741707603764,-0.0006470576856721671
2019-02-27,0.0031082879961777197,-0.0016655927289782777,-0.0004539793339731349
2019-02-28,-0.0098360583526135,-0.0012816648316578121,-0.0017665579841763617
2019-03-01,0.010404069327155504,0.004422329585169372,0.0061870380390564375
2019-03-04,0.0050857631213262165,-0.0023028165621204358,-0.003729723728210178
2019-03-05,-0.0018247573242204799,-0.005170066707398676,-0.0013661851607688895
2019-03-06,-0.005879402474852847,0.0004539221790551197,-0.005996122280628679
2019-03-07,-0.0115440494759814,-0.012242663054064034,-0.008402521878635343
2019-03-08,0.0023349474247532074,0.0011096232246241644,-0.001990202124689976
2019-03-11,0.03405637744389108,0.02089903646026911,0.01444691762785799
2019-03-12,0.01122608752216303,0.00682080602811291,0.00364345194933328
2019-03-13,0.004358439015027953,0.007863882137047007,0.006620562002924492
2019-03-14,0.01105117422464522,0.0008207947413494696,-0.000634992828671193
2019-03-15,0.012926358998136428,0.011284225281454395,0.004936041093172127
2019-03-18,0.010162611983460622,0.014308260119903205,0.003614189612939936
2019-03-19,-0.007973640429737965,0.0007096180486860329,0.00026043337037201975
2019-03-20,0.008741561775515834,-0.0011410244401914046,-0.0030517140906038717
2019-03-21,0.036067933315904785,0.022822788625395465,0.011207346376185688
2019-03-22,-0.020886686751756176,-0.026786043677976,-0.019345221629278174
2019-03-25,-0.012040246881309903,0.0051940686678493145,-0.000786367572979703
2019-03-26,-0.01045346741491805,0.002009167499508916,0.00747687543565785
2019-03-27,0.008994949156723041,-0.009579703940722032,-0.005288376944173899
2019-03-28,0.0013501431874516528,0.0013289879499328468,0.003752893502523267
2019-03-29,0.006365326500901472,0.008510536536888437,0.006259959947833617
2019-04-01,0.006820702245838193,0.009157973290771122,0.011869976732034757
2019-04-02,0.014459148504556082,0.0014635511905965305,0.0005105674127060246
2019-04-03,0.006760918928892315,0.006660860853264319,0.0015109798163832125
2019-04-04,0.0017039125774994943,-0.00518174752002047,0.0026406444735845008
2019-04-05,0.006750741372568708,0.004485936012819403,0.004849769877144871
2019-04-08,0.015684518335228353,0.000343562392988005,0.0007566065607793378
2019-04-09,-0.0030670640839870703,-0.00552006948238787,-0.005170766462445418
2019-04-10,0.0055547467603533985,0.007658072628365102,0.0033904995609283822
2019-04-11,-0.008347930530265137,0.0011331346436375032,-0.0002170440512749072
2019-04-12,-0.00041345860808507503,0.005035235318898114,0.006683859756754797
2019-04-15,0.001860266657289413,0.0007771059743631337,-0.0006470740936385771
2019-04-16,0.00010266477968032847,-0.0022194076129330997,0.0006470740936386186
2019-04-17,0.019245588499286054,0.008336539375766843,-0.0024277418218433674
2019-04-18,0.003561401982343704,0.012868482161267887,0.0019547756149749388
2019-04-22,0.003299779737876674,0.0031807404075989702,0.0008700850205798626
2019-04-23,0.0143033281923222,0.01373484923392282,0.008940579685417253
2019-04-24,-0.0015505315186068096,-0.003542812647011106,-0.0022023093746454917
2019-04-25,-0.009055038514761728,0.03250629110643335,-0.0005973727050587678
2019-04-26,-0.004784215333410841,0.005717773661700176,0.004619396145453777
2019-04-29,0.0014864335077211157,-0.0009520516617157905,0.0016184832031751128
2019-04-30,-0.019448210555954432,0.006588793715976179,0.0005302029083739671
2019-05-01,0.04797681061813686,-0.021252005429458997,-0.007602747217575522
2019-05-02,-0.00657107223678956,-0.013046754413626235,-0.0021274080201097653
2019-05-03,0.012338537625343326,0.020938143272151915,0.00973015523768539
2019-05-06,-0.015607295140331014,-0.005786967560902851,-0.0041857890380999525
2019-05-07,-0.027243457915492708,-0.02058957505590124,-0.016790980874166726
2019-05-08,0.00013992172636854676,-8.41580825918534e-05,-0.0013808837560145193
2019-05-09,-0.010767194579459054,0.0,-0.003077601901568984
2019-05-10,-0.013948308277419132,0.012586777529175853,0.005083452333667662
2019-05-13,-0.059873172196878495,-0.030161773127956978,-0.02548427126135143
2019-05-14,0.015764065847685076,0.01124286812935909,0.009044871400729949
2019-05-15,0.011851597804913832,0.01402847156786859,0.005738375873016074
2019-05-16,-0.004494909598121969,0.022756214595863987,0.009309558970014148
2019-05-17,-0.005623545444977613,-0.006798958020971249,-0.0064795497755062315
2019-05-20,-0.03178830462783172,-0.014546824991110084,-0.006711201879804506
2019-05-21,0.018959993170060346,0.0053399113804156635,0.00898554706854975
2019-05-22,-0.020705932260197825,0.006144603126322228,-0.003015679201336467
2019-05-23,-0.017145237587297614,-0.011726399879273994,-0.012321754647689594
2019-05-24,-0.0038823201648491815,0.0003919916981317711,0.0022731653985709134
2019-05-28,-0.004105089385817405,-0.0004754140153182384,-0.009366708891850399
2019-05-29,-0.004796991146242714,-0.00959816915476176,-0.0067733704460843655
2019-05-30,0.005188901011991038,0.006255556968986692,0.0027809417184142923
2019-05-31,-0.018259995433098357,-0.01650823638365421,-0.013635719832753168
2019-06-03,-0.01025679402118866,-0.03157988828625982,-0.002479335163672146
2019-06-04,0.03599654786249598,0.027256064310116193,0.02145040958539268
2019-06-05,0.01607254342896788,0.02156002990090152,0.008613572702273864
2019-06-06,0.01448548479385641,0.01562745763642144,0.006476393549278068
2019-06-07,0.026250122353335823,0.02761327656959375,0.010016342906687573
2019-06-10,0.01274370453484556,0.00901902008764805,0.004602452482876232
2019-06-11,0.011448253119808335,-0.003801832319894755,-0.0002545036717345564
2019-06-12,-0.0031602831639439615,-0.004504512121104541,-0.0018252066028926625
2019-06-13,-0.0001477811941483194,0.006136775556539251,0.004147523891440497
2019-06-14,-0.007289738446688426,0.0010257675269951397,-0.0011225388758013077
2019-06-17,0.005954434466670162,0.0030076165307298024,0.0003831701113497288
2019-06-18,0.023232628358978043,0.017274245843162058,0.010373071195689544
2019-06-19,-0.0029758741287250322,0.0040183327102437895,0.0022984938680372315
2019-06-20,0.008130126083250089,0.009195946346602186,0.009523686259866826
2019-06-21,-0.003462501762508791,0.00015370427328120946,-0.0014924433915489913
2019-06-24,-0.0010276901634028695,0.005853884560238489,-0.001234246782952616
2019-06-25,-0.015286126181131723,-0.032013414398269026,-0.009846550862191952
2019-06-26,0.021376125138277986,0.0038499588944870024,-0.000977223260508551
2019-06-27,-0.00031017918821446,0.0015311353413142348,0.0035172906979386858
2019-06-28,-0.009150763856266207,-0.001303279580881341,0.005154062983657383
2019-07-01,0.018224739754341177,0.012654493469280416,0.00899220220962194
2019-07-02,0.0058363903214596535,0.00657215472742966,0.0026786520931040285
2019-07-03,0.008254928870159123,0.006376102846554071,0.007905440625160643
2019-07-05,-0.0009036752106341641,-0.002845017581915731,-0.0011155959627587861
2019-07-08,-0.02088840198537783,-0.0007528674617529611,-0.005449524773410652
2019-07-09,0.006154184470837251,-0.0036648691333165417,0.0011621194539646717
2019-07-10,0.009802558621592999,0.010092064642526781,0.004810610199015909
2019-07-11,-0.007241378377596989,0.004031295586638264,0.0023419171669310265
2019-07-12,0.00758918738894731,0.003636298630162467,0.004394987256954378
2019-07-15,0.009404174008305047,0.0,0.00034146802520085994
2019-07-16,-0.0034752847478820704,-0.013188345460196448,-0.003372561775321825
2019-07-17,-0.005669134389836865,-0.005790778683583717,-0.006618012651719399
2019-07-18,0.01130024459582761,0.000988035587903954,0.003614256613475544
2019-07-19,-0.015020965658900971,0.0014262973047803843,-0.005586176679165626
2019-07-22,0.022589167142253036,0.013141417139995868,0.0024670431138797168
2019-07-23,0.007758307187962494,0.006298744025762705,0.007168253764063449
2019-07-24,-0.0008247439577886975,0.010066505337499506,0.004656239117444254
2019-07-25,-0.00790332890599882,-0.003747119106068994,-0.0047618186307479445
2019-07-26,0.003441122360874115,0.008254993115828729,0.006702167995493789
2019-07-29,0.00936281764569748,-0.002243933563942954,-0.0018715039209281485
2019-07-30,-0.004346722509666422,-0.004825451789097976,-0.0025068534357542424
2019-07-31,0.02018744960469037,-0.0293594880526614,-0.010975414824746281
2019-08-01,-0.021897921777006817,0.012814687221244632,-0.008715994133267286
2019-08-02,-0.021384805159316244,-0.00836850595654017,-0.0075413960867834
2019-08-05,-0.053705472296678575,-0.03493261811164804,-0.03058200912244649
2019-08-06,0.01870420163578062,0.01871734541001879,0.013983836589949195
2019-08-07,0.010395234982790817,0.004273077576795849,0.0005615270648028424
2019-08-08,0.021748208497255544,0.026406936810361617,0.01939416026219907
2019-08-09,-0.008251735647308944,-0.008630781707524661,-0.006793757979618724
2019-08-12,-0.0025611802439960097,-0.013916480751875083,-0.012073309113297712
2019-08-13,0.04149939489877345,0.02040033769123864,0.0152892990809842
2019-08-14,-0.030245023915288455,-0.030433762466010154,-0.030061609292690916
2019-08-15,-0.004959160163932754,-0.002304419389278461,0.002681924753906786
2019-08-16,0.02329837938086,0.01808030028810083,0.01458178234451582
2019-08-19,0.018412787614914446,0.016653231472233708,0.012050919967590093
2019-08-20,3.9391014914638456e-05,-0.00840277119172664,-0.00768514712816896
2019-08-21,0.010851999703204098,0.011195635691359895,0.008084852024272086
2019-08-22,-0.0008712491280699072,-0.007396511480107137,-0.00032498155922292915
2019-08-23,-0.04733217557944854,-0.03227446817413514,-0.026009307853535595
2019-08-26,0.018839058830078716,0.015326927319912467,0.010941032350649534
2019-08-27,-0.01129691057361886,0.0021738214036649884,-0.0038875289079888485
2019-08-28,0.006564880358027422,-0.001337772151922697,0.006977632817627457
2019-08-29,0.01689426549508677,0.01864384123350316,0.012762429706634845
2019-08-30,-0.0012693226298964569,-0.001938611269501298,-0.000459276554164322
2019-09-03,-0.014778653190191239,-0.013314021445672375,-0.0059147277914951175
2019-09-04,0.016909799750310393,0.011600355495732623,0.011282163290320207
2019-09-05,0.019347780926766193,0.0175753307439959,0.012800718111010892
2019-09-06,-0.00011655102228444195,-0.006899585438208159,0.0007295804869384021
2019-09-09,0.0042221229521408055,-0.01149172015497986,0.0005019648180438151
2019-09-10,0.011750157785974758,-0.01049137650383307,-0.00021614374009143277
2019-09-11,0.031349101897456016,0.00030833269341620296,0.007166395848325449
2019-09-12,-0.002287169573238259,0.010183043810416863,0.0033990910388927856
2019-09-13,-0.019629524714604527,-0.0014047305075105356,-0.0006890524351386532
2019-09-16,0.00524746198441267,-0.007276551338691076,-0.0030265674132469622
2019-09-17,0.003708339541865876,0.007773013104147804,0.0024386843197272694
2019-09-18,0.009209267562753315,0.00826604961375308,0.0006241608505423052
2019-09-19,-0.00802557240140911,0.018324629002643616,-7.255683016893762e-05
2019-09-20,-0.014742782919822714,-0.011704962532164421,-0.004698361310220958
2019-09-23,0.004457445302726441,-0.0021991769484566116,-0.0002442487631100048
2019-09-24,-0.004681981816541762,-0.01275526529641561,-0.007913773567081245
2019-09-25,0.01528223519627464,0.01436746411176711,0.0059284076843807675
2019-09-26,-0.005261587604607635,0.001263832740499318,-0.002102796395902007
2019-09-27,-0.00485576746696366,-0.013083952262247641,-0.005337143905956352
2019-09-30,0.023240257903759474,0.009400845555575318,0.004564398699449774
2019-10-01,0.0028003254557610025,-0.014188192305423595,-0.011922914105415815
2019-10-02,-0.025442491557315157,-0.01786920133565305,-0.017832465762435554
2019-10-03,0.008579846220083042,0.012097046624586686,0.008168251060214595
2019-10-04,0.02749900374837782,0.013457403842223154,0.013379792559258384
2019-10-07,0.0002281090590172651,-0.007302640963161692,-0.00428672034293973
2019-10-08,-0.011718880528411165,-0.010513580943439607,-0.015598210610487138
2019-10-09,0.011592970761752561,0.018628560385129625,0.009402277114959081
2019-10-10,0.013451658593636178,0.0062111296078181475,0.006767075981430346
2019-10-11,0.026216264168301834,0.004184515893644698,0.010272881830433421
2019-10-14,-0.0014497894552935407,-0.0009467563035304149,-0.0011529706792408666
2019-10-15,-0.0023106638401295273,0.014352652815580834,0.009965499624023082
2019-10-16,-0.00399380292676147,-0.008214698634389714,-0.0016382464964993014
2019-10-17,0.003823017002979985,-0.0051160968667656815,0.002859722816861089
2019-10-18,0.004795548811533684,-0.016506897908568987,-0.004325496183451827
2019-10-21,0.01714320252158826,0.007446685130248971,0.006720489617107095
2019-10-22,-0.0022125676956724774,-0.015064630954733123,-0.003270960551852009
2019-10-23,0.013318415866300018,0.006365052164177648,0.002922954153722534
2019-10-24,0.0016766346643620656,0.01958301452582621,0.0016229947083868485
2019-10-25,0.012211290853618044,0.0056287220149467175,0.004053210181655509
2019-10-28,0.00993364616590213,0.02423526480851489,0.005676430795932489
2019-10-29,-0.02335319278575214,-0.009429825506091335,-0.00031550944280321657
2019-10-30,-0.0001328270015405913,0.012335832811032371,0.0030898533899827605
2019-10-31,0.022337550952670017,-0.008597127031722121,-0.0026775598670097287
2019-11-01,0.02796869502030026,0.0023533377813467356,0.009223067582619104
2019-11-04,0.0065519176199119785,0.005815683755742339,0.004008717494182014
2019-11-05,-0.0014619438403081786,-0.0006388709625399387,-0.0010865430775465592
2019-11-06,0.0004462160710209794,-0.002763457241552855,0.00023722902449020093
2019-11-07,0.011521132255226912,0.0014263157631744547,0.0034811408754925398
2019-11-08,0.002679063501436726,0.011783552813578048,0.0024665617376413364
2019-11-11,0.007904604390760094,0.0009841000409910327,-0.001891661579845893
2019-11-12,-0.0009361776584262884,0.00649085725829434,0.0020816866707675614
2019-11-13,0.009575608004794643,0.0016820262398967098,0.0003412507047227531
2019-11-14,-0.006934813381827439,0.00506459672645308,0.0013778900079098053
2019-11-15,0.011738189180504706,0.012798755460274772,0.007209912269440458
2019-11-18,0.005091286529615162,0.002515091869065773,0.0007634426403153077
2019-11-19,-0.0030525909918938787,0.000272088911962472,-0.00029972989681571245
2019-11-20,-0.011673338942957119,-0.0016965308973382318,-0.003645764619251673
2019-11-21,-0.004555142941746722,-0.0009577506875345519,-0.001673675718685102
2019-11-22,-0.0008706048414234222,0.0007550916606525914,0.002278730568052017
2019-11-25,0.017386002515210268,0.010995843166571317,0.0077007449111610796
2019-11-26,-0.007824215465680857,0.005177875682193934,0.0022526668961007873
2019-11-27,0.013360274981728239,0.0018824763551068139,0.004500505828736152
2019-11-29,-0.002212292940277999,-0.006058538325393222,-0.0038014785555119763
2019-12-02,-0.011637275054087667,-0.012270263100481679,-0.008480058877031137
2019-12-03,-0.017960567991082775,-0.0016582069281241838,-0.006805295446510541
2019-12-04,0.00878077307611388,0.0036207104825410033,0.006239953015416806
2019-12-05,0.014525566593629063,0.0005510429848326149,0.0017334018943388856
2019-12-06,0.01915682408690799,0.012046751774586332,0.009095418243244793
2019-12-09,-0.014125720138799725,-0.002407437312223943,-0.003105753669732672
2019-12-10,0.005838576695728141,-0.0015689855616549575,-0.0011298692148141315
2019-12-11,0.008514457605188569,0.003714576025225647,0.0028119088243626984
2019-12-12,0.002536612736795765,0.009977351053225605,0.008608038608993403
2019-12-13,0.013524574267703735,0.008492822000536545,0.0006237811621571725
2019-12-16,0.016970952206894842,0.006588132192144636,0.006791794716451105
2019-12-17,0.0019197259892191959,-0.005526514308649781,0.00022798227281386763
2019-12-18,-0.002343387568196696,-0.0021243639973759464,6.80443377166911e-05
2019-12-19,0.0009754809739391508,0.008772666298279686,0.004128421312642384
2019-12-20,-0.002049462438348998,0.010624580321037084,0.00433749224209569
2019-12-23,0.016181846199519935,0.0,0.0015472026196737742
2019-12-24,0.0009172718856812332,-0.00019929714606025734,3.368148764707733e-05
2019-12-26,0.019638081383759255,0.008349646576821695,0.005300775278270117
2019-12-27,-0.0003947356284479351,0.001790510773788072,-0.0002580052855136413
2019-12-30,0.005941575344039166,-0.008772449640906515,-0.005531262632127103
2019-12-31,0.007246505707211711,0.0007229339493566245,0.00241991108217806
2020-01-02,0.022600664902698044,0.018289707771454108,0.009348457877469199
2020-01-03,-0.009736989583986229,-0.01236018997702175,-0.007615378474396381
2020-01-06,0.007878728876309499,0.0025802728866679767,0.003781507963674608
2020-01-07,-0.004666352444211759,-0.009299075026924855,-0.0027886923781029237
2020-01-08,0.015942949775735543,0.016008135113260248,0.005286214519598073
2020-01-09,0.021053522724481414,0.012240150221319178,0.006740142172532786
2020-01-10,0.002193255090151547,-0.004681063207458591,-0.0028526998902569075
2020-01-13,0.02118212121358176,0.012148532310925202,0.006865848817305031
2020-01-14,-0.013614720372621939,-0.0072094844779191794,-0.0015451718115640242
2020-01-15,-0.004318351601163462,0.0065882530748674634,0.0023069735919756837
2020-01-16,0.012459355665405765,0.018037038238526034,0.0082338497606907
2020-01-17,0.011031679411819234,0.005640498442368048,0.003094744672727972
2020-01-21,-0.006805825632797381,-0.0036102706172831366,-0.0019347256555786734
2020-01-22,0.003556926562530949,-0.004916087236313195,0.00011756061732868845
2020-01-23,0.004792414992504908,0.006258925218274722,0.0011944157594726767
2020-01-24,-0.0028843706909845116,-0.010280225797791732,-0.00903587054079417
2020-01-27,-0.02981596158867114,-0.016783494586558388,-0.01613401086748913
2020-01-28,0.02788191469209036,0.019384012991842416,0.010417540690659997
2020-01-29,0.02070610139060592,0.015493784311600272,-0.0008245183740316751
2020-01-30,-0.0014566737785522608,0.027874081739308044,0.0032907005477784447
2020-01-31,-0.04528944442878392,-0.014886524939580552,-0.01837390248331114
2020-02-03,-0.0027781711750346706,0.024107787590782817,0.007378104315181598
2020-02-04,0.032475305854884624,0.032384377783480786,0.015157301917697956
2020-02-05,0.00807393453894264,-0.0012487042687489769,0.011523859059749184
2020-02-06,0.011671236282215638,0.020455245587038446,0.0033488149828572833
2020-02-07,-0.013685548090757692,0.0014395163890848317,-0.005375876779993405
2020-02-10,0.004723239897423966,0.025878970721355768,0.007518161493992032
2020-02-11,-0.006006487255787742,-0.022824735850757567,0.0016666401364339811
2020-02-12,0.023429692690409072,0.0014896674792931916,0.006462582907986642
2020-02-13,-0.00714850279648298,-0.005539394276180188,-0.0010747359510222072
2020-02-14,0.000251113206449965,0.00901419980764911,0.0016292969084368786
2020-02-18,-0.01846672563856862,0.00993380077188229,-0.0026120064395168804
2020-02-19,0.014359839316420422,0.0030500833562157855,0.00469926881890571
2020-02-20,-0.01028115276217866,-0.015293425702932963,-0.004053654716311763
2020-02-21,-0.022928397974866302,-0.03221146633770738,-0.010412625267012808
2020-02-24,-0.04865702889573548,-0.04400045047476185,-0.03366483700569478
2020-02-25,-0.03448389709312721,-0.016659567227324496,-0.030784137645834896
2020-02-26,0.015759979069263134,0.012361325454226985,-0.0036853779523795802
2020-02-27,-0.0676048904144402,-0.07299059991580695,-0.045917487246242304
2020-02-28,-0.000595259192667925,0.023850505652217437,-0.004216378672081367
2020-03-02,0.08899206657883961,0.06445082791575864,0.042396633874066614
2020-03-03,-0.0322342078925738,-0.049224117426983474,-0.029097494595236695
2020-03-04,0.04534567306513859,0.03618403249704872,0.04117739850201286
2020-03-05,-0.03301529449318578,-0.025409513243650653,-0.03375977122420161
2020-03-06,-0.01335779617502504,-0.02870797505323227,-0.016667683729466674
2020-03-09,-0.08240435124391794,-0.07010300469009947,-0.08141425487039622
2020-03-10,0.0695808021685157,0.06600318065862124,0.05047186194246552
2020-03-11,-0.03532916413505487,-0.046311447172773496,-0.049986661531374425
2020-03-12,-0.10398924216462972,-0.09959312705914546,-0.10049743167083604
2020-03-13,0.11314790633293743,0.13297171499172128,0.08202084294399149
2020-03-16,-0.1376927064460318,-0.159548979767852,-0.1159312664272413
2020-03-17,0.04305250191354613,0.079225612262855,0.05264188277248686
2020-03-18,-0.024825675360220113,-0.04302270048265947,-0.05200151043272622
2020-03-19,-0.007702310777140823,0.01616853074436405,0.0021616079966041554
2020-03-20,-0.06557999168693161,-0.03817433624706023,-0.044103395049392535
2020-03-23,-0.021453882464728086,-0.010063217921846394,-0.025888639384229844
2020-03-24,0.09557443733860048,0.08695706088843877,0.08672949876197156
2020-03-25,-0.005478025915345019,-0.009513623445737944,0.014915917766163892
2020-03-26,0.05124361563786041,0.06058371158891412,0.056722728675764944
2020-03-27,-0.04225158466861615,-0.04184808044089941,-0.03025074012211695
2020-03-30,0.028119360446226253,0.06779839048763472,0.03202402002230618
2020-03-31,-0.002073720593460687,-0.015696808779222787,-0.015025919057179045
2020-04-01,-0.0539895298767462,-0.03623004230671567,-0.04604481241300447
2020-04-02,0.016515366262842078,0.02067244807847017,0.02277498954735097
2020-04-03,-0.014441087928137052,-0.009350402065387863,-0.014541768393620251
2020-04-06,0.0836197900068713,0.07164405529789444,0.0650291958901772
2020-04-07,-0.01166807679539359,-0.010592513095626185,0.0009700798133820946
2020-04-08,0.025251134223997357,0.009727758723488909,0.03307887096879153
2020-04-09,0.007243568196670475,5.683163629269371e-05,0.015025048002524185
2020-04-13,0.01941746491146081,0.0022832212154163447,-0.009147097982397753
2020-04-14,0.049277994534754024,0.04835536648528379,0.029045395343979766
2020-04-15,-0.009181858107717822,-0.010499544328989523,-0.02142282356412171
2020-04-16,0.00793650378570963,0.029602441227702763,0.0047747539160687665
2020-04-17,-0.013694413551021694,0.008695579498424047,0.026612060258727373
2020-04-20,-0.020997265618440984,-0.020025316709070796,-0.017768132414771622
2020-04-21,-0.03133717564540379,-0.042189623164648166,-0.030803651080257077
2020-04-22,0.028344745387889128,0.03335342904407005,0.021959723236301226
2020-04-23,-0.0038460608138287,-0.01216386438444604,-7.322605077833903e-05
2020-04-24,0.02845629205981849,0.018202703728292993,0.013874572629802346
2020-04-27,0.0007161958082609959,-0.0029190115235404944,0.014269432028907625
2020-04-28,-0.01635367939462451,-0.024713429167796064,-0.0045933404204464975
2020-04-29,0.032288120546989624,0.044006632102474824,0.025855789460331985
2020-04-30,0.02089448670986744,0.009881214448198918,-0.009342779629807951
2020-05-01,-0.016247921045749802,-0.026135955807234587,-0.026831683347511147
2020-05-04,0.01404771558266939,0.024074231499304787,0.0027120051262970856
2020-05-05,0.014958760146487254,0.010710608485742876,0.009231584117209975
2020-05-06,0.010252670865017013,0.00975779893766692,-0.006829594691926598
2020-05-07,0.010239520889501978,0.005792264150361369,0.012028851445335671
2020-05-08,0.02353194873629758,0.005962155538042401,0.016361162830679597
2020-05-11,0.015627659977972642,0.010920111772612883,0.00021331058101367104
2020-05-12,-0.011511037407164033,-0.022845905193270385,-0.020158955000206334
2020-05-13,-0.012115164497444977,-0.015179672380605391,-0.017835002678846117
2020-05-14,0.006088542102022317,0.0042888339184030495,0.011960502530606721
2020-05-15,-0.005892204007193316,0.014403836161147843,0.0045828886835992426
2020-05-18,0.023273302521587002,0.009625782158051157,0.029996938513016175
2020-05-19,-0.005790381403353771,-0.007016143211965346,-0.010309388550478497
2020-05-20,0.019252109445966482,0.013832212306333691,0.016811047765094275
2020-05-21,-0.0074854643369721705,-0.012118901965345052,-0.006917398982100366
2020-05-22,0.006433160086614232,0.00044203404381829703,0.001916798441230531
2020-05-26,-0.006815849803222951,-0.010674575468195183,0.012197810487695256
2020-05-27,0.004374674814688932,0.0013277022403865343,0.014786736694435832
2020-05-28,0.00044687600838750474,-0.002169875096001968,-0.0018657185056510654
2020-05-29,-0.0009921802034266636,0.010076585688080283,0.004477545401545387
2020-06-01,0.01221586739094789,-0.002334744139412977,0.004049331115800017
2020-06-02,0.004631879016773901,0.011383455078869587,0.00825231234882539
2020-06-03,0.0054565189792894556,0.0024598047929572826,0.013244905189308029
2020-06-04,-0.008642773564485517,-0.01334858894583087,-0.002708219630597044
2020-06-05,0.02810035965203673,0.023172179627676783,0.025337326493753358
2020-06-08,0.005895835373722757,0.006218061213267536,0.012049286453796593
2020-06-09,0.031076012093664312,0.007626845725300079,-0.007512515770335959
2020-06-10,0.02539969986966515,0.03640364109392429,-0.005635408954454602
2020-06-11,-0.04917954647335864,-0.05531015833781104,-0.05932791057795366
2020-06-12,0.008585761823809457,0.00792904746849699,0.0118691005982507
2020-06-15,0.012293981889785114,0.006420452605113876,0.009308711235095319
2020-06-16,0.02615209020329395,0.02420904482286241,0.019024995377287714
2020-06-17,-0.0013934647251314658,0.0034210249242937057,-0.004122595183182056
2020-06-18,0.00040317138660364875,0.010691359818490731,0.0003968110248213034
2020-06-19,-0.00573914883678467,-0.00606641966676727,-0.005729326494162241
2020-06-22,0.02583639286980699,0.027469966954298285,0.006419057802199059
2020-06-23,0.021126217754539673,0.006659785245813928,0.004550629650866536
2020-06-24,-0.017834809991209538,-0.02038715918201771,-0.025825581511312496
2020-06-25,0.013181142919036404,0.012560322009983816,0.010655726552819043
2020-06-26,-0.03117246349270557,-0.020183536552660013,-0.024060330049001644
2020-06-29,0.02277929024860335,0.01065106307071529,0.01461881733641166
2020-06-30,0.008285030915174291,0.025176458849136725,0.012746104924633002
2020-07-01,-0.0018898715979619894,0.005868734845180856,0.00699051863206947
2020-07-02,0.0,0.007610486933395439,0.005461412353173994
2020-07-06,0.02641126239456566,0.021291566091426514,0.015349991846447801
2020-07-07,-0.003093687167027451,-0.011689421397819599,-0.010365214657450833
2020-07-08,0.0230006951356267,0.021793939475034798,0.007574840814228429
2020-07-09,0.003583020699021214,0.0068644473492652305,-0.005723433574294487
2020-07-10,0.002460118176741534,-0.0030418052695890215,0.010153954250948607
2020-07-13,-0.004623884811845267,-0.031239257243272017,-0.008683455854727011
2020-07-14,0.016418585099706888,0.0061068586393063775,0.01292991819489194
2020-07-15,0.00687164674380177,-0.0014982323663950638,0.009154796975415417
2020-07-16,-0.01239550225825503,-0.020081746241850544,-0.0033827558532121345
2020-07-17,-0.002014809687601279,-0.004989275251094264,0.0029701061370433143
2020-07-20,0.02084447743769155,0.042107681415082795,0.008022718692710002
