Date,AAPL,MSFT,SPY
2021-10-26,146.536,301.714,433.518
2021-10-27,146.07,314.422,431.587
2021-10-28,149.736,315.574,435.76
2021-10-29,147.006,322.644,436.649
2021-11-01,146.179,320.458,437.398
2021-11-02,147.225,324.11,439.168
2021-11-03,148.675,324.961,441.847
2021-11-04,148.149,327.343,443.924
2021-11-05,148.684,326.972,445.463
2021-11-08,147.854,327.871,445.848
2021-11-09,148.218,326.865,444.374
2021-11-10,145.37,321.854,440.802
2021-11-11,145.32,323.439,440.938
2021-11-12,147.412,327.617,444.268
2021-11-15,147.421,326.982,444.422
2021-11-16,148.407,330.322,446.182
2021-11-17,150.852,330.548,445.091
2021-11-18,155.158,332.646,446.613
2021-11-19,157.789,334.433,445.809
2021-11-22,158.251,331.24,444.554
2021-11-23,158.627,329.141,445.138
2021-11-24,159.149,329.366,446.338
2021-11-26,154.111,321.347,436.382
2021-11-29,157.493,328.124,441.733
2021-11-30,162.459,322.235,433.135
2021-12-01,161.937,321.736,428.331
2021-12-02,160.942,321.161,434.88
2021-12-03,159.051,314.841,431.109
2021-12-06,162.479,317.948,436.208
2021-12-07,168.235,326.454,445.224
2021-12-08,172.068,326.503,446.409
2021-12-09,171.557,324.678,443.4
2021-12-10,176.365,333.878,447.561
2021-12-13,172.72,330.821,443.608
2021-12-14,171.329,320.038,440.553
2021-12-15,176.216,326.191,447.435
2021-12-16,169.302,316.688,443.492
2021-12-17,168.195,315.613,438.773
2021-12-20,166.825,311.822,434.113
2021-12-21,170.021,319.011,441.818
2021-12-22,172.62,324.774,446.24
2021-12-23,173.25,326.231,449.015
2021-12-27,177.234,333.79,455.37
2021-12-28,176.206,332.626,454.998
2021-12-29,176.295,333.302,455.58
2021-12-30,175.133,330.743,454.318
2021-12-31,174.514,327.822,453.169
2022-01-03,178.878,326.288,455.803
2022-01-04,176.613,320.692,455.647
2022-01-05,171.912,308.386,446.9
2022-01-06,169.042,305.942,446.478
2022-01-07,169.212,306.1,444.71
2022-01-10,169.232,306.324,444.154
2022-01-11,172.068,307.018,448.201
2022-01-12,172.511,310.221,449.417
2022-01-13,169.232,297.093,443.224
2022-01-14,170.101,302.36,443.409
2022-01-18,166.875,295.004,435.551
2022-01-19,163.376,295.657,431.032
2022-01-20,161.681,293.979,426.255
2022-01-21,159.611,288.547,417.89
2022-01-24,158.831,288.88,419.661
2022-01-25,157.039,281.193,414.54
2022-01-26,156.951,289.212,413.495
2022-01-27,156.488,292.26,411.456
2022-01-28,167.396,300.464,421.681
2022-01-31,171.772,303.12,429.269
2022-02-01,171.605,300.952,432.169
2022-02-02,172.818,305.532,436.372
2022-02-03,169.931,293.636,426.112
2022-02-04,169.642,298.207,428.122
2022-02-07,168.923,293.342,426.744
2022-02-08,172.039,296.861,430.257
2022-02-09,173.468,303.346,436.553
2022-02-10,169.38,294.74,428.706
2022-02-11,165.947,287.58,420.255
2022-02-14,166.185,287.54,418.886
2022-02-15,170.041,292.873,425.633
2022-02-16,169.801,292.532,426.112
2022-02-17,166.185,283.967,417.01
2022-02-18,164.628,281.232,414.309
2022-02-22,161.701,281.023,409.87
2022-02-23,157.523,273.751,402.595
2022-02-24,160.145,287.736,408.654
2022-02-25,162.224,290.394,417.671
2022-02-28,162.489,291.84,416.598
2022-03-01,160.596,288.088,410.253
2022-03-02,163.908,293.205,417.805
2022-03-03,163.582,289.035,415.728
2022-03-04,160.567,283.116,412.349
2022-03-07,156.763,272.423,400.194
2022-03-08,154.93,269.432,397.161
2022-03-09,160.35,281.789,407.804
2022-03-10,155.993,278.946,405.965
2022-03-11,152.26,273.553,400.806
2022-03-14,148.218,270.01,397.866
2022-03-15,152.614,280.47,406.626
2022-03-16,157.049,287.54,415.64
2022-03-17,158.055,288.352,420.839
2022-03-18,161.366,293.441,425.452
2022-03-21,162.746,292.2,425.327
2022-03-22,166.125,296.986,430.307
2022-03-23,167.496,292.522,424.764
2022-03-24,171.29,297.025,431.165
2022-03-25,171.931,296.613,433.271
2022-03-28,172.799,303.472,436.353
2022-03-29,176.107,308.073,441.75
2022-03-30,174.936,306.559,439.022
2022-03-31,171.822,301.136,432.267
2022-04-01,171.527,302.222,433.489
2022-04-04,175.596,307.642,437.204
2022-04-05,172.267,303.647,431.682
2022-04-06,169.092,292.532,427.367
2022-04-07,169.398,294.359,429.518
2022-04-08,167.376,290.061,428.371
2022-04-11,163.109,278.623,421.051
2022-04-12,164.983,275.499,419.488
2022-04-13,167.683,280.931,424.293
2022-04-14,162.656,273.321,419.009
2022-04-18,162.439,273.993,419.181
2022-04-19,164.728,278.662,425.95
2022-04-20,164.558,279.699,425.633
2022-04-21,163.77,274.276,419.268
2022-04-22,159.207,267.654,407.764
2022-04-25,160.282,274.191,410.128
2022-04-26,154.299,263.933,398.251
2022-04-27,154.071,276.631,399.37
2022-04-28,161.032,282.893,409.458
2022-04-29,155.138,271.065,394.327
2022-05-02,155.443,277.852,396.7
2022-05-03,156.941,275.225,398.519
2022-05-04,163.376,283.234,410.656
2022-05-05,154.27,270.899,396.06
2022-05-06,155.0,268.338,393.693
2022-05-09,149.855,258.425,381.091
2022-05-10,152.27,263.23,381.97
2022-05-11,144.378,254.489,375.902
2022-05-12,140.493,249.41,375.509
2022-05-13,144.978,255.043,384.488
2022-05-16,143.43,255.416,382.927
2022-05-17,147.075,260.611,390.804
2022-05-18,138.777,248.746,375.05
2022-05-19,135.358,247.826,372.754
2022-05-20,135.595,247.258,372.918
2022-05-23,141.033,255.179,379.894
2022-05-24,138.327,254.171,376.993
2022-05-25,138.482,257.011,380.322
2022-05-26,141.694,260.32,387.923
2022-05-27,147.471,267.506,397.446
2022-05-31,146.682,266.163,395.216
2022-06-01,146.556,266.702,392.019
2022-06-02,149.016,268.815,399.487
2022-06-03,143.271,264.352,392.93
2022-06-06,144.02,263.11,394.125
2022-06-07,146.556,266.781,397.905
2022-06-08,145.816,264.736,393.581
2022-06-09,140.572,259.233,384.219
2022-06-10,135.141,247.681,373.079
2022-06-13,129.968,237.176,358.916
2022-06-14,130.834,239.359,357.832
2022-06-15,133.465,246.477,362.934
2022-06-16,128.175,239.829,350.923
2022-06-17,129.653,242.452,351.681
2022-06-21,133.901,248.414,360.535
2022-06-22,133.386,247.816,359.881
2022-06-23,136.265,253.427,363.408
2022-06-24,139.606,262.08,374.963
2022-06-27,139.606,259.33,373.53
2022-06-28,135.447,251.097,365.898
2022-06-29,137.211,254.797,365.6
2022-06-30,134.738,251.44,362.629
2022-07-01,136.915,254.131,366.465
2022-07-05,139.507,257.333,367.158
2022-07-06,140.847,260.621,368.397
2022-07-07,144.229,262.765,373.916
2022-07-08,144.909,262.042,373.606
2022-07-11,142.77,258.957,369.338
2022-07-12,143.744,248.345,366.071
2022-07-13,143.38,247.416,364.148
2022-07-14,146.316,248.746,363.264
2022-07-15,147.994,251.332,370.204
2022-07-18,144.938,248.913,367.149
2022-07-19,148.81,254.081,377.067
2022-07-20,150.822,256.765,379.472
2022-07-21,153.098,259.283,383.335
2022-07-22,151.855,254.896,379.779
2022-07-25,150.733,253.398,380.242
2022-07-26,149.403,246.613,375.741
2022-07-27,154.518,263.1,385.498
2022-07-28,155.069,270.61,390.333
2022-07-29,160.155,274.848,396.023
2022-08-01,159.168,272.173,394.851
2022-08-02,157.69,269.052,392.246
2022-08-03,163.722,276.542,398.389
2022-08-04,163.406,277.696,398.117
2022-08-05,163.179,276.974,397.445
2022-08-08,162.705,274.436,396.985
2022-08-09,162.755,276.375,395.407
2022-08-10,167.018,283.091,403.713
2022-08-11,166.279,280.995,403.713
2022-08-12,169.84,285.784,410.547
2022-08-15,170.916,287.31,412.239
2022-08-16,170.759,286.565,413.047
2022-08-17,172.259,285.811,410.115
2022-08-18,171.864,284.684,411.309
2022-08-19,169.27,280.739,405.782
2022-08-22,165.369,272.498,397.331
2022-08-23,165.034,271.211,396.37
2022-08-24,165.33,270.575,397.638
2022-08-25,167.798,273.576,403.252
2022-08-26,161.471,263.021,389.602
2022-08-29,159.261,260.215,387.027
2022-08-30,156.824,257.997,382.778
2022-08-31,155.156,256.527,379.865
2022-09-01,155.886,255.476,381.057
2022-09-02,153.765,251.216,377.037
2022-09-06,152.5,248.461,375.615
2022-09-07,153.913,253.21,382.366
2022-09-08,152.432,253.63,384.864
2022-09-09,155.303,259.458,390.843
2022-09-12,161.284,261.608,395.044
2022-09-13,151.819,247.224,377.866
2022-09-14,153.27,247.451,379.308
2022-09-15,150.369,240.739,375.001
2022-09-16,148.721,240.11,372.145
2022-09-19,152.452,239.896,375.031
2022-09-20,154.838,237.866,370.726
2022-09-21,151.702,234.433,364.261
2022-09-22,150.735,236.424,361.199
2022-09-23,148.455,233.42,355.146
2022-09-26,148.79,232.96,351.635
2022-09-27,149.767,231.94,350.736
2022-09-28,147.872,236.511,357.637
2022-09-29,140.61,233.01,350.166
2022-09-30,136.385,228.496,344.75
2022-10-03,140.58,236.186,353.855
2022-10-04,144.182,244.174,364.818
2022-10-05,144.477,244.486,363.97
2022-10-06,143.522,242.123,360.214
2022-10-07,138.252,229.811,350.166
2022-10-10,138.575,224.916,347.493
2022-10-11,137.154,221.148,345.293
2022-10-12,136.524,221.482,344.152
2022-10-13,141.112,229.811,353.238
2022-10-14,136.563,224.238,345.186
2022-10-17,140.54,233.038,354.056
2022-10-18,141.862,233.991,358.217
2022-10-19,141.972,232.009,355.677
2022-10-20,141.508,231.685,352.695
2022-10-21,145.335,237.542,361.266
2022-10-24,147.488,242.575,365.686
2022-10-25,150.339,245.921,371.526
2022-10-26,147.39,226.946,368.727
2022-10-27,142.901,222.462,366.758
2022-10-28,153.696,231.409,375.484
2022-10-31,151.326,227.74,372.772
2022-11-01,148.674,223.857,371.141
2022-11-02,143.125,215.936,361.827
2022-11-03,137.056,210.197,358.1
2022-11-04,136.79,217.204,363.255
2022-11-07,137.323,223.561,366.728
2022-11-08,137.895,224.541,368.707
2022-11-09,133.319,220.264,361.113
2022-11-10,145.182,238.385,380.954
2022-11-11,147.98,242.437,384.644
2022-11-14,146.577,236.981,381.371
2022-11-15,148.315,237.395,384.624
2022-11-16,147.079,237.827,381.69
2022-11-17,148.987,237.778,380.525
2022-11-18,149.551,237.325,382.249
2022-11-21,146.308,238.141,380.862
2022-11-22,148.454,241.075,385.985
2022-11-23,149.336,243.581,388.417
2022-11-25,146.408,243.494,388.33
2022-11-28,142.562,237.857,382.135
2022-11-29,139.547,236.45,381.479
2022-11-30,146.328,251.022,393.496
2022-12-01,146.606,250.577,393.204
2022-12-02,146.111,250.903,392.751
2022-12-05,144.945,246.16,385.685
2022-12-06,141.268,241.163,380.125
2022-12-07,139.319,240.424,379.48
2022-12-08,141.01,243.405,382.453
2022-12-09,140.526,241.458,379.595
2022-12-12,142.831,248.433,385.068
2022-12-13,143.797,252.771,387.983
2022-12-14,141.563,253.066,385.503
2022-12-15,134.93,244.989,376.073
2022-12-16,132.965,240.739,371.634
2022-12-19,130.848,236.567,368.482
2022-12-20,130.779,237.897,368.985
2022-12-21,133.895,240.484,374.502
2022-12-22,130.709,234.345,369.16
2022-12-23,130.345,234.877,371.284
2022-12-27,128.536,233.133,369.821
2022-12-28,124.591,230.743,365.225
2022-12-29,128.12,237.119,371.798
2022-12-30,128.437,235.949,370.819
2023-01-03,123.633,235.711,369.257
2023-01-04,124.907,225.402,372.108
2023-01-05,123.584,218.721,367.861
2023-01-06,128.13,221.297,376.297
2023-01-09,128.654,223.452,376.084
2023-01-10,129.228,225.154,378.721
2023-01-11,131.956,231.964,383.51
2023-01-12,131.878,234.658,384.907
2023-01-13,133.211,235.367,386.401
2023-01-17,134.378,236.47,385.691
2023-01-18,133.657,232.004,379.603
2023-01-19,133.716,228.185,376.84
2023-01-20,136.286,236.341,383.86
2023-01-23,139.487,238.663,388.467
2023-01-24,140.891,238.131,388.048
2023-01-25,140.229,236.724,388.196
2023-01-26,142.305,243.994,392.46
2023-01-27,144.254,244.153,393.362
2023-01-30,141.358,238.793,388.427
2023-01-31,142.632,243.81,394.139
2023-02-01,143.757,248.671,398.328
2023-02-02,149.086,260.329,404.125
2023-02-03,152.724,254.179,399.83
2023-02-06,149.987,252.623,397.388
2023-02-07,152.873,263.24,402.583
2023-02-08,150.174,262.424,398.182
2023-02-09,149.136,259.364,394.73
2023-02-10,149.503,258.854,395.649
2023-02-13,152.314,266.94,400.295
2023-02-14,151.671,267.775,400.111
2023-02-15,153.78,265.635,401.411
2023-02-16,152.175,258.562,395.883
2023-02-17,151.027,254.53,394.892
2023-02-21,146.997,249.213,386.972
2023-02-22,147.423,248.069,386.438
2023-02-23,147.908,251.284,388.496
2023-02-24,145.244,245.81,384.345
2023-02-27,146.444,246.736,385.654
2023-02-28,145.938,246.009,384.227
2023-03-01,143.859,242.9,382.754
2023-03-02,144.453,247.675,385.731
2023-03-03,149.523,251.797,391.919
2023-03-06,152.295,253.355,392.19
2023-03-07,150.088,250.672,386.177
2023-03-08,151.343,250.229,386.808
2023-03-09,149.086,248.868,379.671
2023-03-10,147.017,245.189,374.194
2023-03-13,148.967,250.447,373.659
2023-03-14,151.067,257.221,379.835
2023-03-15,151.462,261.808,377.46
2023-03-16,154.294,272.422,384.084
2023-03-17,153.452,275.605,379.592
2023-03-20,155.828,268.506,383.241
2023-03-21,157.69,270.034,388.275
2023-03-22,156.254,268.565,381.656
2023-03-23,157.342,273.861,382.688
2023-03-24,158.651,276.731,385.199
2023-03-27,156.699,272.598,385.918
2023-03-28,156.076,271.465,385.052
2023-03-29,159.164,276.671,390.649
2023-03-30,160.739,280.163,392.937
2023-03-31,163.255,284.355,398.475
2023-04-03,164.51,283.299,399.993
2023-04-04,163.977,283.251,397.775
2023-04-05,162.124,280.451,396.733
2023-04-06,163.016,287.61,398.281
2023-04-10,160.412,285.431,398.69
2023-04-11,159.194,278.961,398.795
2023-04-12,158.501,279.611,397.172
2023-04-13,163.907,285.874,402.446
2023-04-14,163.56,282.225,401.463
2023-04-17,163.579,284.849,402.903
2023-04-18,164.809,284.424,403.166
2023-04-19,165.955,284.504,403.1
2023-04-20,164.986,282.195,400.898
2023-04-21,163.372,281.852,401.209
2023-04-24,163.679,277.915,401.629
2023-04-25,162.134,271.651,395.253
2023-04-26,162.124,291.329,393.579
2023-04-27,166.728,300.659,401.415
2023-04-28,167.985,303.055,404.841
2023-05-01,167.897,301.38,404.432
2023-05-02,166.857,301.232,399.886
2023-05-03,165.777,300.235,397.142
2023-05-04,164.136,301.232,394.328
2023-05-05,171.837,306.399,401.629
2023-05-08,171.767,304.427,401.735
2023-05-09,170.057,302.8,399.975
2023-05-10,171.822,308.037,401.844
2023-05-11,172.015,305.868,401.143
2023-05-12,171.084,304.743,400.615
2023-05-15,170.587,305.226,401.998
2023-05-16,170.587,307.475,399.312
2023-05-17,171.202,310.381,404.16
2023-05-18,173.543,314.848,408.053
2023-05-19,173.652,314.671,407.46
2023-05-22,172.7,317.479,407.623
2023-05-23,170.084,311.626,403.05
2023-05-24,170.359,310.233,400.13
2023-05-25,171.5,322.163,403.595
2023-05-26,173.917,329.053,408.822
2023-05-30,175.773,327.393,408.977
2023-05-31,175.723,324.604,406.709
2023-06-01,178.538,328.747,410.574
2023-06-02,179.391,331.533,416.51
2023-06-05,178.033,332.067,415.713
2023-06-06,177.666,329.835,416.618
2023-06-07,176.288,319.653,415.178
2023-06-08,179.013,321.511,417.689
2023-06-09,179.401,323.023,418.438
2023-06-12,182.207,328.025,422.234
2023-06-13,181.731,330.438,425.019
2023-06-14,182.364,333.452,425.524
2023-06-15,184.408,344.088,430.801
2023-06-16,183.327,338.385,429.333
2023-06-20,183.416,334.155,427.106
2023-06-21,182.374,329.716,424.917
2023-06-22,185.389,335.795,426.451
2023-06-23,185.072,331.158,423.227
2023-06-26,183.675,324.813,421.496
2023-06-27,186.44,330.714,426.119
2023-06-28,187.619,331.978,426.334
2023-06-29,187.956,331.188,428.013
2023-06-30,192.298,336.616,433.065
2023-07-03,190.801,334.095,433.563
2023-07-05,189.682,334.253,432.918
2023-07-06,190.157,337.337,429.527
2023-07-07,189.038,333.333,428.444
2023-07-10,186.985,328.005,429.527
2023-07-11,186.46,328.638,432.264
2023-07-12,188.136,333.314,435.741
2023-07-13,188.899,338.71,439.201
2023-07-14,189.048,341.261,438.927
2023-07-17,192.318,341.745,440.45
2023-07-18,192.061,355.346,443.723
2023-07-19,193.42,350.987,444.711
2023-07-20,191.466,342.872,441.758
2023-07-21,190.286,339.808,441.758
2023-07-24,191.09,341.132,443.733
2023-07-25,191.953,346.935,444.944
2023-07-26,192.825,333.876,445.014
2023-07-27,191.554,326.909,442.062
2023-07-28,194.144,334.47,446.389
2023-07-31,194.757,332.048,447.241
2023-08-01,193.919,332.464,445.961
2023-08-02,190.921,323.725,439.757
2023-08-03,189.523,322.896,438.496
2023-08-04,180.423,324.0,436.513
2023-08-07,177.31,326.306,440.324
2023-08-08,178.251,322.292,438.408
2023-08-09,176.656,318.516,435.477
2023-08-10,176.437,319.208,435.634
2023-08-11,176.497,317.31,435.38
2023-08-14,178.155,320.305,437.783
2023-08-15,176.159,318.149,432.685
2023-08-16,175.285,317.378,429.509
2023-08-17,172.735,313.891,426.235
2023-08-18,173.22,313.494,426.442
2023-08-21,174.561,318.844,429.215
2023-08-22,175.941,319.419,428.053
2023-08-23,179.801,323.917,432.819
2023-08-24,175.097,316.953,426.821
2023-08-25,177.311,319.934,429.831
2023-08-28,178.879,320.646,432.556
2023-08-29,182.781,325.312,438.809
2023-08-30,186.284,325.688,440.617
2023-08-31,186.504,324.668,439.972
2023-09-01,188.082,325.56,440.791
2023-09-05,188.321,330.404,438.888
2023-09-06,181.578,329.74,435.936
2023-09-07,176.268,326.798,434.599
2023-09-08,176.884,331.116,435.254
2023-09-11,178.055,334.751,438.115
2023-09-12,175.018,328.64,435.711
2023-09-13,172.943,332.89,436.219
2023-09-14,174.462,335.505,439.982
2023-09-15,173.737,327.105,434.681
2023-09-18,176.675,325.956,434.937
2023-09-19,177.767,325.55,434.033
2023-09-20,174.213,317.744,430.044
2023-09-21,172.665,316.515,422.936
2023-09-22,173.519,314.019,421.985
2023-09-25,174.798,314.544,423.76
2023-09-26,170.709,309.196,417.532
2023-09-27,169.191,309.839,417.701
2023-09-28,169.447,310.681,420.122
2023-09-29,169.965,312.771,419.103
2023-10-02,172.485,318.764,418.935
2023-10-03,171.145,310.434,413.327
2023-10-04,172.396,315.946,416.337
2023-10-05,173.638,316.348,416.181
2023-10-06,176.198,324.173,421.122
2023-10-09,177.687,326.708,423.817
2023-10-10,177.092,325.293,426.024
2023-10-11,178.491,329.285,427.769
2023-10-12,179.395,328.036,425.16
2023-10-13,177.548,324.638,423.043
2023-10-16,177.421,329.501,427.494
2023-10-17,175.862,328.927,427.474
2023-10-18,174.561,326.995,421.778
2023-10-19,174.183,328.195,418.073
2023-10-20,171.622,323.588,412.935
2023-10-23,171.741,326.213,412.22
2023-10-24,172.178,327.412,415.326
2023-10-25,169.855,337.457,409.367
2023-10-26,165.677,324.797,404.465
2023-10-27,166.996,326.698,402.631
2023-10-30,169.051,334.129,407.446
2023-10-31,169.527,334.921,410.004
2023-11-01,172.705,342.806,414.376
2023-11-02,176.278,345.033,422.319
2023-11-03,175.365,349.471,426.171
2023-11-06,177.926,353.167,427.151
2023-11-07,180.498,357.129,428.367
2023-11-08,181.558,359.774,428.68
2023-11-09,181.084,357.288,425.337
2023-11-10,185.287,366.183,431.975
2023-11-13,183.697,363.221,431.562
2023-11-14,186.321,366.778,439.935
2023-11-15,186.888,366.927,440.866
2023-11-16,188.577,373.379,441.406
2023-11-17,188.557,367.104,441.955
2023-11-20,190.307,374.638,445.359
2023-11-21,189.502,370.301,444.388
2023-11-22,190.168,375.046,446.101
2023-11-24,188.836,374.628,446.376
2023-11-27,188.657,375.8,445.573
2023-11-28,189.263,379.86,446.015
2023-11-29,188.241,376.038,445.701
2023-11-30,188.816,376.098,447.455
2023-12-01,190.098,371.731,450.102
2023-12-04,188.301,366.401,447.739
2023-12-05,192.266,369.755,447.651
2023-12-06,191.172,366.062,445.847
2023-12-07,193.11,368.196,449.25
2023-12-08,194.542,371.451,451.181
2023-12-11,192.027,368.544,452.935
2023-12-12,193.548,371.601,455.004
2023-12-13,196.779,371.591,461.279
2023-12-14,196.928,363.214,462.759
2023-12-15,196.391,367.978,461.997
2023-12-18,194.721,369.884,464.596
2023-12-19,195.765,370.489,467.421
2023-12-20,193.667,367.87,460.945
2023-12-21,193.519,370.768,465.316
2023-12-22,192.444,371.801,466.25
2023-12-26,191.898,371.879,468.219
2023-12-27,191.998,371.294,469.064
2023-12-28,192.424,372.494,469.243
2023-12-29,191.382,373.249,467.884
2024-01-02,184.532,368.116,465.266
2024-01-03,183.151,367.85,461.466
2024-01-04,180.824,365.209,459.98
2024-01-05,180.099,365.02,460.61
2024-01-08,184.453,371.909,467.185
2024-01-09,184.036,373.0,466.476
2024-01-10,185.079,379.929,469.114
2024-01-11,184.482,381.776,468.908
2024-01-12,184.81,385.587,469.233
2024-01-16,182.534,387.374,467.509
2024-01-17,181.589,386.579,464.911
2024-01-18,187.504,390.946,469.045
2024-01-19,190.417,395.711,474.892
2024-01-22,192.733,393.566,475.897
2024-01-23,194.015,395.939,477.285
2024-01-24,193.339,399.572,477.806
2024-01-25,193.011,401.865,480.404
2024-01-26,191.272,400.931,479.794
2024-01-29,190.586,406.68,483.595
2024-01-30,186.917,405.558,483.221
2024-01-31,183.299,394.628,475.335
2024-02-01,185.745,400.783,481.558
2024-02-02,184.742,408.168,486.627
2024-02-05,186.561,402.639,484.855
2024-02-06,188.171,402.48,486.262
2024-02-07,188.281,410.977,490.317
2024-02-08,187.196,411.037,490.534
2024-02-09,187.962,417.428,493.369
2024-02-12,186.271,412.178,493.153
2024-02-13,184.17,403.305,486.361
2024-02-14,183.284,407.203,490.781
2024-02-15,182.996,404.289,494.167
2024-02-16,181.453,401.803,491.706
2024-02-20,180.706,400.54,488.998
2024-02-21,181.463,399.933,489.442
2024-02-22,183.503,409.351,499.571
2024-02-23,181.662,408.047,499.916
2024-02-26,180.309,405.263,498.085
2024-02-27,181.772,405.203,499.01
2024-02-28,180.567,405.442,498.35
2024-02-29,179.9,411.329,500.142
2024-03-01,178.816,413.179,504.838
2024-03-04,174.277,412.602,504.296
2024-03-05,169.322,400.401,499.256
2024-03-06,168.326,399.844,501.785
2024-03-07,168.206,406.854,506.767
2024-03-08,169.928,403.95,503.725
2024-03-11,171.939,402.261,503.291
2024-03-12,172.415,412.959,508.705
2024-03-13,170.325,412.782,507.91
2024-03-14,172.187,422.844,506.905
2024-03-15,171.809,414.093,503.424
2024-03-18,172.904,414.989,506.416
2024-03-19,175.252,419.055,509.231
2024-03-20,177.83,422.854,513.939
2024-03-21,170.564,426.971,515.639
2024-03-22,171.47,426.345,514.661
2024-03-25,170.048,420.498,513.24
2024-03-26,168.912,419.295,512.291
2024-03-27,172.495,419.075,516.596
2024-03-28,170.674,418.37,516.498
2024-04-01,169.232,422.199,515.599
2024-04-02,168.046,419.085,512.321
2024-04-03,168.852,418.101,512.884
2024-04-04,168.026,415.546,506.623
2024-04-05,168.782,423.143,511.915
2024-04-08,167.659,422.287,512.202
2024-04-09,168.872,423.898,512.795
2024-04-10,166.991,420.896,507.66
2024-04-11,174.217,425.539,511.492
2024-04-12,175.72,419.542,504.431
2024-04-15,171.879,411.329,498.112
2024-04-16,168.584,412.264,497.204
2024-04-17,167.21,409.538,494.261
2024-04-18,166.255,402.011,493.244
2024-04-19,164.156,396.89,488.939
2024-04-22,165.061,398.72,493.441
2024-04-23,166.115,405.293,499.296
2024-04-24,168.226,406.775,499.06
2024-04-25,169.092,396.811,497.164
2024-04-26,168.505,404.049,501.874
2024-04-29,172.685,400.003,503.651
2024-04-30,169.529,387.155,495.672
2024-05-01,168.505,392.734,494.063
2024-05-02,172.217,395.618,498.684
2024-05-03,182.518,404.389,504.866
2024-05-06,180.856,411.229,510.079
2024-05-07,181.542,407.053,510.642
2024-05-08,181.881,408.247,510.691
2024-05-09,183.703,410.017,513.633
2024-05-10,182.436,412.422,514.295
2024-05-13,185.657,411.409,514.365
2024-05-14,186.802,414.233,516.724
2024-05-15,189.085,421.475,523.123
2024-05-16,189.205,419.394,522.047
2024-05-17,189.234,418.616,522.798
2024-05-20,190.4,423.727,523.4
2024-05-21,191.706,427.412,524.683
2024-05-22,190.26,428.887,523.172
2024-05-23,186.254,425.381,519.351
2024-05-24,189.343,428.528,522.788
2024-05-28,189.353,428.688,523.153
2024-05-29,189.652,427.542,519.49
2024-05-30,190.649,413.097,516.042
2024-05-31,191.606,413.555,520.743
2024-06-03,193.38,411.951,521.169
2024-06-04,193.699,414.491,521.751
2024-06-05,195.214,422.402,527.952
2024-06-06,193.829,422.909,527.942
2024-06-07,196.23,422.242,527.3
2024-06-10,192.473,426.247,528.929
2024-06-11,206.457,431.039,530.203
2024-06-12,212.357,439.387,534.557
2024-06-13,213.522,439.905,535.634
2024-06-14,211.778,440.891,535.96
2024-06-17,215.945,446.669,540.226
2024-06-18,213.572,444.647,541.598
2024-06-20,208.978,444.009,540.127
2024-06-21,206.795,448.074,539.403
2024-06-24,207.443,445.972,537.649
2024-06-25,208.369,449.24,539.719
2024-06-26,212.535,450.444,540.393
2024-06-27,213.382,451.132,541.245
2024-06-28,209.914,445.255,539.115
2024-07-01,216.023,454.997,540.225
2024-07-02,219.532,457.538,543.86
2024-07-03,220.808,459.022,546.287
2024-07-05,225.582,465.787,549.438
2024-07-08,227.057,464.471,550.072
2024-07-09,227.914,457.797,550.607
2024-07-10,232.2,464.481,556.055
2024-07-11,226.808,452.975,551.26
2024-07-12,229.767,451.83,554.738
2024-07-15,233.615,452.238,556.263
2024-07-16,234.034,447.815,559.561
2024-07-17,228.113,441.838,551.716
2024-07-18,223.429,438.7,547.476
2024-07-19,223.559,435.452,543.841
2024-07-22,223.21,441.26,549.448
2024-07-23,224.256,443.163,548.586
2024-07-24,217.808,427.273,536.153
2024-07-25,216.762,416.813,533.36
2024-07-26,217.23,423.657,539.334
2024-07-29,217.509,425.111,539.651
2024-07-30,218.067,421.316,536.916
2024-07-31,221.336,416.763,545.643
2024-08-01,217.629,415.528,537.917
2024-08-02,219.124,406.94,527.901
2024-08-05,208.569,393.651,512.527
2024-08-06,206.536,398.094,517.252
2024-08-07,209.117,396.919,513.795
2024-08-08,212.595,401.162,525.673
2024-08-09,215.516,404.48,527.991
2024-08-12,217.052,405.267,528.268
2024-08-13,220.784,412.439,536.956
2024-08-14,221.233,415.279,538.65
2024-08-15,224.226,420.189,547.882
2024-08-16,225.554,417.634,549.111
2024-08-19,225.394,420.688,554.361
2024-08-20,226.013,423.951,553.46
2024-08-21,225.903,423.293,555.362
2024-08-22,224.037,414.72,551.003
2024-08-23,226.342,415.957,556.858
2024-08-26,226.681,412.664,555.53
2024-08-27,227.529,413.013,556.293
2024-08-28,225.993,409.78,553.063
2024-08-29,229.285,412.295,553.113
2024-08-30,228.497,416.307,558.393
2024-09-03,222.281,408.622,546.901
2024-09-04,220.365,408.083,545.783
2024-09-05,221.892,407.574,544.455
2024-09-06,220.335,400.898,535.291
2024-09-09,220.425,404.91,541.285
2024-09-10,219.627,413.373,543.642
2024-09-11,222.171,422.195,549.219
2024-09-12,222.281,426.147,553.846
2024-09-13,222.011,429.73,556.739
2024-09-16,215.845,430.478,557.56
2024-09-17,216.314,434.281,557.789
2024-09-18,220.205,429.949,556.135
2024-09-19,228.367,437.814,565.624
2024-09-20,227.699,434.4,564.646
2024-09-23,225.973,432.644,566.058
2024-09-24,226.871,428.313,567.677
2024-09-25,225.873,431.247,566.425
2024-09-26,227.02,430.448,568.671
2024-09-27,227.29,427.165,567.846
